Flag,Short_Name,Full_Name
1,C24010De6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Male: Natural resources, construction, and maintenance occupations: Civilian employed Asian alone population 16 years and over -- (Estimate)"
1,C24010De7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Male: Production, transportation, and material moving occupations: Civilian employed Asian alone population 16 years and over -- (Estimate)"
1,C24010De8,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Female: Civilian employed Asian alone population 16 years and over -- (Estimate)
1,C24010De9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Female: Management, business, science, and arts occupations: Civilian employed Asian alone population 16 years and over -- (Estimate)"
1,C24010De10,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Female: Service occupations: Civilian employed Asian alone population 16 years and over -- (Estimate)
1,C24010De11,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Female: Sales and office occupations: Civilian employed Asian alone population 16 years and over -- (Estimate)
1,C24010De12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Female: Natural resources, construction, and maintenance occupations: Civilian employed Asian alone population 16 years and over -- (Estimate)"
1,C24010De13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (ASIAN ALONE): Female: Production, transportation, and material moving occupations: Civilian employed Asian alone population 16 years and over -- (Estimate)"
1,C24010Ee1,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Total: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)
1,C24010Ee2,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Male: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)
1,C24010Ee3,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Male: Management, business, science, and arts occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)"
1,C24010Ee4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Male: Service occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)
1,C24010Ee5,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Male: Sales and office occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)
1,C24010Ee6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Male: Natural resources, construction, and maintenance occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)"
1,C24010Ee7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Male: Production, transportation, and material moving occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)"
1,C24010Ee8,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Female: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)
1,C24010Ee9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Female: Management, business, science, and arts occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)"
1,C24010Ee10,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Female: Service occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)
1,C24010Ee11,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Female: Sales and office occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)
1,C24010Ee12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Female: Natural resources, construction, and maintenance occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)"
1,C24010Ee13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE): Female: Production, transportation, and material moving occupations: Civilian employed Native Hawaiian and Other Pacific Islander alone population 16 years and over -- (Estimate)"
1,C24010Fe1,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Total: Civilian employed Some other race alone population 16 years and over -- (Estimate)
1,C24010Fe2,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Male: Civilian employed Some other race alone population 16 years and over -- (Estimate)
1,C24010Fe3,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Male: Management, business, science, and arts occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)"
1,C24010Fe4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Male: Service occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)
1,C24010Fe5,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Male: Sales and office occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)
1,C24010Fe6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Male: Natural resources, construction, and maintenance occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)"
1,C24010Fe7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Male: Production, transportation, and material moving occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)"
1,C24010Fe8,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Female: Civilian employed Some other race alone population 16 years and over -- (Estimate)
1,C24010Fe9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Female: Management, business, science, and arts occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)"
1,C24010Fe10,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Female: Service occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)
1,C24010Fe11,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Female: Sales and office occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)
1,C24010Fe12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Female: Natural resources, construction, and maintenance occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)"
1,C24010Fe13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE): Female: Production, transportation, and material moving occupations: Civilian employed Some other race alone population 16 years and over -- (Estimate)"
1,C24010Ge1,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Total: Civilian employed Two or more races population 16 years and over -- (Estimate)
1,C24010Ge2,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Male: Civilian employed Two or more races population 16 years and over -- (Estimate)
1,C24010Ge3,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Male: Management, business, science, and arts occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)"
1,C24010Ge4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Male: Service occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)
1,C24010Ge5,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Male: Sales and office occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)
1,C24010Ge6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Male: Natural resources, construction, and maintenance occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)"
1,C24010Ge7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Male: Production, transportation, and material moving occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)"
1,C24010Ge8,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Female: Civilian employed Two or more races population 16 years and over -- (Estimate)
1,C24010Ge9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Female: Management, business, science, and arts occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)"
1,C24010Ge10,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Female: Service occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)
1,C24010Ge11,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Female: Sales and office occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)
1,C24010Ge12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Female: Natural resources, construction, and maintenance occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)"
1,C24010Ge13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (TWO OR MORE RACES): Female: Production, transportation, and material moving occupations: Civilian employed Two or more races population 16 years and over -- (Estimate)"
1,C24010He1,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Total: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He2,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Male: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He3,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Male: Management, business, science, and arts occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He4,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Male: Service occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He5,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Male: Sales and office occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Male: Natural resources, construction, and maintenance occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Male: Production, transportation, and material moving occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He8,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Management, business, science, and arts occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He10,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Service occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He11,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Sales and office occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Natural resources, construction, and maintenance occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010He13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Production, transportation, and material moving occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010Ie1,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Total: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
1,C24010Ie2,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
1,C24010Ie3,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Management, business, science, and arts occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010Ie4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Service occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
1,C24010Ie5,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Sales and office occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
1,C24010Ie6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Natural resources, construction, and maintenance occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010Ie7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Production, transportation, and material moving occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010Ie8,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
1,C24010Ie9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Management, business, science, and arts occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010Ie10,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Service occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
1,C24010Ie11,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Sales and office occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
1,C24010Ie12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Natural resources, construction, and maintenance occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
1,C24010Ie13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Production, transportation, and material moving occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
1,B25003e1,TENURE: Total: Occupied housing units -- (Estimate)
1,B25003e2,TENURE: Total: Owner occupied: Occupied housing units -- (Estimate)
1,B25003e3,TENURE: Total: Renter occupied: Occupied housing units -- (Estimate)
1,B25003Ae1,TENURE (WHITE ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25003Ae2,TENURE (WHITE ALONE HOUSEHOLDER): Total: Owner occupied: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25003Ae3,TENURE (WHITE ALONE HOUSEHOLDER): Total: Renter occupied: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25003Be1,TENURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25003Be2,TENURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: Owner occupied: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25003Be3,TENURE (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: Renter occupied: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25003He1,"TENURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25003He2,"TENURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: Owner occupied: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25003He3,"TENURE (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: Renter occupied: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25003Ie1,TENURE (HISPANIC OR LATINO HOUSEHOLDER): Total: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25003Ie2,TENURE (HISPANIC OR LATINO HOUSEHOLDER): Total: Owner occupied: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25003Ie3,TENURE (HISPANIC OR LATINO HOUSEHOLDER): Total: Renter occupied: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25014Ae1,OCCUPANTS PER ROOM (WHITE ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25014Ae2,OCCUPANTS PER ROOM (WHITE ALONE HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25014Ae3,OCCUPANTS PER ROOM (WHITE ALONE HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is White alone -- (Estimate)
1,B25014Be1,OCCUPANTS PER ROOM (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25014Be2,OCCUPANTS PER ROOM (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25014Be3,OCCUPANTS PER ROOM (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is Black or African American alone -- (Estimate)
1,B25014Ce1,OCCUPANTS PER ROOM (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is American Indian and Alaska Native alone -- (Estimate)
1,B25014Ce2,OCCUPANTS PER ROOM (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is American Indian and Alaska Native alone -- (Estimate)
1,B25014Ce3,OCCUPANTS PER ROOM (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is American Indian and Alaska Native alone -- (Estimate)
1,B25014De1,OCCUPANTS PER ROOM (ASIAN ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is Asian alone -- (Estimate)
1,B25014De2,OCCUPANTS PER ROOM (ASIAN ALONE HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is Asian alone -- (Estimate)
1,B25014De3,OCCUPANTS PER ROOM (ASIAN ALONE HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is Asian alone -- (Estimate)
1,B25014Ee1,OCCUPANTS PER ROOM (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone -- (Estimate)
1,B25014Ee2,OCCUPANTS PER ROOM (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone -- (Estimate)
1,B25014Ee3,OCCUPANTS PER ROOM (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone -- (Estimate)
1,B25014Fe1,OCCUPANTS PER ROOM (SOME OTHER RACE ALONE HOUSEHOLDER): Total: Occupied housing units with a householder who is Some other race alone -- (Estimate)
1,B25014Fe2,OCCUPANTS PER ROOM (SOME OTHER RACE ALONE HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is Some other race alone -- (Estimate)
1,B25014Fe3,OCCUPANTS PER ROOM (SOME OTHER RACE ALONE HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is Some other race alone -- (Estimate)
1,B25014Ge1,OCCUPANTS PER ROOM (TWO OR MORE RACES HOUSEHOLDER): Total: Occupied housing units with a householder who is Two or more races -- (Estimate)
1,B25014Ge2,OCCUPANTS PER ROOM (TWO OR MORE RACES HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is Two or more races -- (Estimate)
1,B25014Ge3,OCCUPANTS PER ROOM (TWO OR MORE RACES HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is Two or more races -- (Estimate)
1,B25014He1,"OCCUPANTS PER ROOM (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25014He2,"OCCUPANTS PER ROOM (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25014He3,"OCCUPANTS PER ROOM (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is White alone, not Hispanic or Latino -- (Estimate)"
1,B25014Ie1,OCCUPANTS PER ROOM (HISPANIC OR LATINO HOUSEHOLDER): Total: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25014Ie2,OCCUPANTS PER ROOM (HISPANIC OR LATINO HOUSEHOLDER): Total: 1.00 or less occupants per room: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25014Ie3,OCCUPANTS PER ROOM (HISPANIC OR LATINO HOUSEHOLDER): Total: 1.01 or more occupants per room: Occupied housing units with a householder who is Hispanic or Latino -- (Estimate)
1,B25032e1,TENURE BY UNITS IN STRUCTURE: Total: Occupied housing units -- (Estimate)
1,B25032e2,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: Occupied housing units -- (Estimate)
1,B25032e3,"TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 1, detached: Occupied housing units -- (Estimate)"
1,B25032e4,"TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 1, attached: Occupied housing units -- (Estimate)"
1,B25032e5,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 2: Occupied housing units -- (Estimate)
1,B25032e6,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 3 or 4: Occupied housing units -- (Estimate)
1,B25032e7,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 5 to 9: Occupied housing units -- (Estimate)
1,B25032e8,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 10 to 19: Occupied housing units -- (Estimate)
1,B25032e9,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 20 to 49: Occupied housing units -- (Estimate)
1,B25032e10,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: 50 or more: Occupied housing units -- (Estimate)
1,B25032e11,TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: Mobile home: Occupied housing units -- (Estimate)
1,B25032e12,"TENURE BY UNITS IN STRUCTURE: Owner-occupied housing units: Boat, RV, van, etc.: Occupied housing units -- (Estimate)"
1,B25032e13,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: Occupied housing units -- (Estimate)
1,B25032e14,"TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 1, detached: Occupied housing units -- (Estimate)"
1,B25032e15,"TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 1, attached: Occupied housing units -- (Estimate)"
1,B25032e16,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 2: Occupied housing units -- (Estimate)
1,B25032e17,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 3 or 4: Occupied housing units -- (Estimate)
1,B25032e18,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 5 to 9: Occupied housing units -- (Estimate)
1,B25032e19,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 10 to 19: Occupied housing units -- (Estimate)
1,B25032e20,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 20 to 49: Occupied housing units -- (Estimate)
1,B25032e21,TENURE BY UNITS IN STRUCTURE: Renter-occupied housing units: 50 or more: Occupied housing units -- (Estimate)
